id,EAP,HPL,MWS
id01356,0.012573843297998346,0.9866607065120931,0.000765450189884984
id10430,0.002301065899894763,0.9960071663749178,0.0016917677251817437
id04778,0.016847050078301163,0.0004213671184871675,0.9827315828032286
id24707,0.0008167621919565809,0.993597096179355,0.005586141628710095
id04539,0.6258347461057796,0.003187347289969402,0.37097790660426244
id20011,0.9498807184073369,0.019177930132361975,0.030941351460308013
id09950,0.0011502498159035978,0.9987621082395834,8.764194453802785e-05
id14397,0.940847921225051,0.03615340017550593,0.02299867859945563
id04457,0.010297565902869732,0.9787382723466646,0.010964161750472741
id19469,0.16647356883373737,0.16530024435982477,0.6682261868064455
id24230,0.021347122471365648,0.020836323715698473,0.9578165538129474
id16719,0.9558996988688236,0.04320804375971713,0.0008922573714574064
id20183,0.002343334016502857,0.9973620827163476,0.00029458326712502485
id24531,0.0409933726782558,0.0005450569717621599,0.9584615703499785
id04934,0.958985744568515,0.021644054905589714,0.01937020052589704
id17230,0.11828339343528019,0.027816169802350767,0.8539004367623574
id07561,0.8827803638903619,0.08809968674405518,0.029119949365585294
id12282,0.03930080976684495,0.9601784742758336,0.000520715957305896
id14992,0.5120278085675979,0.3628668593534001,0.1251053320789908
id02934,0.21722011565309246,0.02998984813113089,0.7527900362157799
id00189,0.9998801363047536,0.0001029693267994299,1.689436846162394e-05
id27941,0.001485286912232609,0.9981212770184464,0.0003934360693313983
id14642,0.09013360550541243,0.8968881514378207,0.012978243056772426
id23445,0.8039675885096682,0.10501944660191109,0.091012964888433
id21603,0.0858701998260267,0.046349427726699824,0.8677803724472709
id21046,0.0013651191500706282,0.9907965602679712,0.007838320581946846
id02264,0.11417666108752036,0.6581988244801923,0.2276245144322794
id00409,0.9925048085869057,0.00371320817670544,0.003781983236391544
id00351,0.7077440224578532,0.04079154841645324,0.2514644291256891
id14362,2.9460608800175405e-05,0.9993428562097392,0.0006276831814642235
id20757,0.7576812546425965,0.22546420888847588,0.016854536468938808
id22764,0.988641979902729,0.0075195423976749136,0.0038384776996025255
id19264,0.04301886407390085,0.006430070374196832,0.9505510655519129
id04506,0.7931934409930349,0.049920813036279765,0.15688574597069882
id18505,0.8306796160174081,0.16854264298134325,0.0007777410012350067
id27354,0.06168208861097718,0.4894598450420814,0.44885806634693576
id22410,0.9979638810382774,0.0001557690599961532,0.001880349901732616
id14241,0.00016182112295864588,0.9998097755478742,2.8403329145922796e-05
id18785,0.6207911558870541,0.3250904870000822,0.054118357112859325
id16649,0.9377397898157915,0.049765659829756094,0.012494550354477775
id16386,0.0014835862401768405,0.9983620869245998,0.00015432683522308033
id09051,0.00682459968726433,0.0009099635622023462,0.9922654367505273
id22296,0.9727318397666794,0.025562105621696526,0.0017060546116112036
id08584,0.8218270949643641,0.06865348909061336,0.1095194159450197
id22219,0.09105987805393881,0.005948495934474126,0.9029916260115974
id18790,0.0005656658343373219,0.9988493674219503,0.000584966743707796
id10922,0.017771324122435154,0.08043736334789679,0.9017913125296755
id15002,0.7762173427154092,0.07493579296858827,0.1488468643159984
id24862,0.00858384947053383,0.9865520776589787,0.004864072870465275
id25845,0.7292602068935534,0.22387597685521562,0.046863816251230435
id17586,0.06960086469929369,0.9179807800838207,0.01241835521689803
id09390,0.0001136445473266722,7.926815749967299e-05,0.9998070872951217
id20069,0.9398131458946669,0.012694801189517267,0.047492052915803086
id05953,0.011478334392550658,0.8908191734205965,0.09770249218685102
id15583,0.00861225392921676,0.9909896234503076,0.00039812262050024043
id03482,0.026247263247396027,0.0015857051375894478,0.9721670316150255
id06243,0.7805773839760854,0.19296638477518435,0.026456231248736244
id01116,0.012578265515520133,0.023922298891244174,0.9634994355932311
id17530,0.0021037475097071246,0.976129503854839,0.02176674863545441
id07552,0.24753894774568777,0.0007753639293855295,0.7516856883249377
id03131,0.05631089003720285,0.9387025813645146,0.004986528598290031
id23142,0.008111734381527236,0.0062848897638586206,0.9856033758546273
id05540,0.9784715415460784,0.0174466569230604,0.004081801530874972
id06292,0.9814864441801248,0.010541940073052957,0.007971615746817762
id26506,0.4733940292425766,0.28024959435168867,0.24635637640573713
id19068,0.024210102430639358,0.008383503687377168,0.9674063938819832
id21782,0.0941031965711511,0.028319362535873274,0.8775774408929647
id24563,0.04368813108354167,0.9435192986486781,0.012792570267796009
id21986,0.07887666526383759,0.7467142298155376,0.1744091049206124
id04967,0.28638129756862046,0.13648715976746506,0.5771315426639145
id11760,0.028507228831718766,0.061223130060532455,0.910269641107746
id02483,0.9982443514681689,0.0008400694559785127,0.0009155790758554375
id15791,7.623314900098191e-05,1.1367742148828256e-05,0.9999123991088608
id14256,0.4801362534457193,0.001969110848715451,0.5178946357055474
id18328,0.9724131200147815,0.006734098651401511,0.020852781333821208
id06213,0.09054101854407914,0.8662036488349901,0.04325533262092743
id00772,0.7874163542669077,0.15987475851098648,0.0527088872220977
id01113,0.9827175456597893,0.010355935510415568,0.006926518829799631
id03972,0.9910769267370908,0.008028204018457174,0.0008948692444798809
id25386,0.20234411785635356,0.4520097190322505,0.3456461631113823
id09156,0.6586203632476655,0.29781341688412827,0.043566219868224426
id22624,0.9342426692164368,0.02502906193080269,0.04072826885274919
id17789,0.003052406723501808,0.994723624226853,0.002223969049673342
id09039,0.0126307710756946,0.9859505073499982,0.0014187215742957752
id20538,0.10371310800495775,0.0012310232449957575,0.8950558687500574
id05501,0.0019258261477186431,1.974563987589786e-05,0.9980544282124284
id27641,0.9829495206149786,0.002061132840457078,0.014989346544567631
id05965,0.03583186212482534,0.0018526923223584819,0.9623154455528105
id23431,0.3494308056006167,0.5913523855624345,0.05921680883693731
id13075,0.01456650549704307,0.051552745007587684,0.9338807494953841
id26190,0.22422935317914514,0.0002406636486715921,0.7755299831721798
id12196,0.9417121456083268,0.0005618582195926026,0.05772599617209808
id21318,0.013004781806454797,0.9855902933215593,0.0014049248720100418
id11277,0.09992918427871816,0.7582476361290633,0.14182317959223156
id07193,0.9858438805054967,0.011670872646958945,0.002485246847535576
id17105,0.022303356043668256,0.01783206342715268,0.9598645805291968
id18263,0.840719486472658,0.004992706008009665,0.15428780751930454
id22875,0.13171839467576033,0.010716131502023126,0.8575654738222083
id07157,0.00010162087657698848,9.40350853520945e-07,0.9998974387725478
id15051,0.05009431236636172,0.15236344228590742,0.7975422453477835
id08871,0.04753426733103005,0.06774721898819107,0.8847185136807685
id17036,0.04974612545543473,0.005895908855100029,0.9443579656894591
id02783,0.002182259064532624,0.014439603991897362,0.9833781369435755
id26418,0.9733645225322609,0.00013736331701424178,0.02649811415070449
id15748,0.9580422545020186,0.006472949309107375,0.03548479618887496
id00820,0.19820668002817934,0.7675059758124693,0.03428734415933125
id27695,0.10284279436887844,0.8549939099066792,0.042163295724440074
id27286,0.9145464116021403,0.025102316901275398,0.060351271496574606
id11680,0.004904572846042034,0.0011921689739574917,0.9939032581800155
id01070,0.004185891439853698,0.0026007585914361296,0.9932133499687206
id18486,0.04231719962737686,0.00084812806125623,0.9568346723113728
id12389,0.0012280329408127237,0.9978987541237074,0.000873212935474763
id12544,0.38327020863977407,0.5992127039714613,0.017517087388766592
id04692,0.8930001081835501,0.0032889315358938043,0.10371096028054759
id17342,0.9397692074959574,0.002953767715605748,0.05727702478842682
id09640,0.16642895347279715,0.034381970919188445,0.7991890756080089
id24300,0.25961335969362365,0.009878633970820212,0.7305080063355485
id13725,0.9769596109979554,0.011745325322809785,0.01129506367923529
id22633,0.8901836033239094,0.10161000391629592,0.008206392759790047
id16653,0.9681866599440747,0.026084567962096027,0.005728772093816353
id00184,0.9726946374218572,0.0028138807625777444,0.024491481815564625
id23872,0.9984024865707026,0.0007851177774795008,0.0008123956518281769
id05095,0.6710311916536276,0.06935821760532943,0.25961059074104403
id05757,0.27769149016542344,0.13836460427498243,0.5839439055595979
id26883,0.9908226243332083,0.002163062506873392,0.007014313159904023
id01868,0.8134841110212487,0.04532548493549303,0.14119040404325087
id13053,0.002743579829239547,0.0009554925949852445,0.9963009275757885
id24443,0.7673127443423554,0.00176607332873899,0.23092118232890851
id12795,0.02495972143462916,0.9691714355170193,0.005868843048340433
id05298,0.00047944484824894183,0.00023762547839387184,0.9992829296733466
id07560,0.07319364131385968,0.004116230655100279,0.9226901280310154
id10281,0.7488485449465325,0.0011030902150809493,0.2500483648383727
id07254,0.8916253803867835,0.002756957160870548,0.10561766245236553
id00837,0.027018158883821187,0.15966981864494925,0.813312022471205
id04534,0.06911048696144337,0.4651175326861432,0.465771980352426
id16716,0.9771117401900187,0.00752905462740068,0.015359205182572638
id04057,0.4798993731916378,0.30401509137457866,0.2160855354337944
id14988,0.8451957913450703,0.02082835054799446,0.13397585810693516
id05353,0.04275300362905066,0.05028761214137829,0.9069593842295615
id21250,0.4763884591054438,0.49925584447376153,0.02435569642079641
id25963,0.10982605823969396,0.8722358937808786,0.017938047979403658
id10370,0.007158595818346994,0.014795410292562098,0.9780459938891068
id26934,0.7817678294478576,0.058318663822899075,0.15991350672924912
id07649,0.2202574054897854,0.022302493536441072,0.7574401009737771
id21169,0.8805811545498066,0.04732324030619087,0.07209560514399715
id25824,0.9992524374446721,8.643004762610683e-05,0.0006611325076991867
id01154,0.6156636436096601,0.3368853765421456,0.04745097984818287
id02523,0.6081373139171501,0.10776686756696069,0.2840958185158915
id07677,0.958954354522343,0.010879570696907322,0.030166074780760006
id24447,0.024033441393862726,0.0003219176784910051,0.9756446409276491
id23036,0.06469117567686117,0.00017315974225737998,0.9351356645808828
id05424,0.7096511499998984,0.06460951860127906,0.22573933139883617
id18807,0.01131986521643561,0.021152937410964662,0.9675271973725882
id05894,0.0030358428016838586,0.6619855526098103,0.3349786045885209
id08494,0.08933633704180002,0.5377896186299961,0.37287404432820476
id17181,0.6193039927302735,0.2891859628417547,0.09151004442797889
id24037,0.01841041212896852,0.9580190346442843,0.023570553226751757
id22495,0.8262367157403125,0.02909122749987191,0.14467205675981
id21717,0.9033685459676308,0.011318901460531746,0.08531255257184396
id00477,0.6476726597488663,0.310028068463075,0.042299271788055766
id03167,0.09953400013117443,0.1491309421657718,0.7513350577030559
id08783,0.17047910506017097,0.11187818570605941,0.7176427092337566
id11954,0.9998889741825172,1.5301071299772298e-05,9.572474620218712e-05
id03029,0.977575312726737,0.009750300918597573,0.012674386354666278
id16359,0.5504552807297158,0.108189465249167,0.34135525402112604
id02984,0.9990210948557414,0.00018058643873383675,0.0007983187055206406
id24559,0.9635880670226569,0.005477565660075793,0.030934367317256684
id26880,6.028833217360794e-05,8.897335133532733e-05,0.9998507383164735
id00656,0.11886277964516813,0.0007875251058542588,0.8803496952489791
id07825,0.0008765132773851408,0.9986426478795104,0.00048083884311432383
id16525,0.010057853085660349,0.9484128256167543,0.04152932129758679
id08849,0.8605963011042748,0.07669433913488266,0.06270935976083877
id09260,0.009520715511894763,0.9903691947794876,0.0001100897086394023
id22233,0.9806755275830314,0.013270885995892035,0.0060535864210963415
id12191,0.0013008837025134702,0.002785493106759363,0.9959136231907016
id15505,0.011136177778420762,0.985225433949628,0.0036383882719279548
id15882,0.8201690974302505,0.13730359422841382,0.042527308341332656
id10569,0.5332823684453601,0.0019428880494582119,0.4647747435051911
id26059,0.7829048371452405,0.2149781921530409,0.0021169707017103514
id13055,0.03762014186844124,0.06328664740310391,0.8990932107284637
id05388,0.9681298370360614,0.004255882085740096,0.02761428087820289
id25199,0.015848023126790407,0.9812917661646964,0.002860210708515209
id11813,0.22230945676735347,0.09824147462230054,0.6794490686103585
id14866,0.09601892310884677,0.01745082987714344,0.8865302470140174
id22247,0.05230092816503125,0.02063137045958869,0.9270677013753789
id08196,0.930014064669048,0.04548051715008595,0.024505418180863728
id27246,0.20509871128649726,0.7587752429808673,0.03612604573262997
id21926,0.02050527573096761,0.0053912193671239944,0.9741035049019034
id01930,0.16113049381513114,0.01552872622407763,0.8233407799607858
id26406,0.1695837545507671,0.020302781718375764,0.8101134637308643
id07760,0.02637134412731434,0.9556685929977602,0.017960062874936053
id24815,0.12064915249498138,0.06063080026557507,0.8187200472394431
id22063,0.9710399750188743,0.004181128345269182,0.02477889663587835
id21513,0.04148271336549882,0.6655561984067174,0.29296108822777284
id04006,0.994325803737863,0.002778896970155806,0.0028952992919702666
id06177,0.8228406403039505,0.16630330856303951,0.010856051132992468
id24010,0.8883467086707567,0.004612407973724915,0.10704088335552697
id16402,0.0014762042947675175,0.00020598798353292904,0.9983178077216741
id23894,0.9962807589372549,0.002304873482264796,0.0014143675804771738
id18867,0.8155892832451852,0.02802727856307075,0.15638343819174025
id01691,0.029782048401314293,0.9684785493628215,0.0017394022358574164
id11818,0.30209506982976186,0.29139783558756926,0.4065070945826795
id18481,0.1971530073524979,0.43518742890582357,0.36765956374167175
id20137,0.9861973361215204,0.005322671111051084,0.00847999276742295
id14630,0.0886589325468696,0.04771803506951412,0.8636230323836428
id03058,0.8082167784347329,0.12302198028276157,0.06876124128248885
id27857,0.08873809835224757,0.8068706316583024,0.10439126998945177
id19345,0.012069926120224733,0.9824343989045259,0.00549567497525572
id12726,0.06356109574980724,0.04549837536608321,0.8909405288841103
id06015,0.0014704148401190724,0.00469689889579319,0.9938326862640996
id26548,0.14787576503368483,0.03229160659249213,0.8198326283738242
id20284,0.012387023232258402,0.006424076568646711,0.9811889001990721
id17912,0.5181525319161017,0.05813163747405368,0.4237158306098361
id10287,0.852983396541807,0.02253385356673359,0.12448274989146338
id03604,0.00656743738140656,0.9919488771098405,0.0014836855087499163
id07423,0.014516641977120878,0.01399495951458242,0.9714883985082888
id01484,0.01511613299680699,0.9826488572149902,0.0022350097882127356
id16904,0.9991008174133235,0.00035052894806529973,0.0005486536386131323
id13187,0.00015061441635071015,0.00012935020438635563,0.9997200353792629
id08507,0.0009012488530384566,0.9990447130194675,5.403812746756803e-05
id09599,0.9906416894847947,0.002728660135515277,0.006629650379666828
id20460,0.03991145645302645,0.9136882262546356,0.046400317292347504
id23743,0.0029047485631852332,0.9954600369633457,0.0016352144734551354
id13914,0.002199621481752051,0.9973416541817227,0.00045872433652926353
id23108,0.9629713350883503,0.01755114035595939,0.019477524555691135
id20111,0.1565405092173057,0.8303738730892475,0.013085617693440717
id00300,0.0014821594756164415,0.9600902315012115,0.038427609023182395
id25970,0.5144062413227444,0.02706227826305266,0.4585314804142071
id24588,0.00058863226373721,3.5320986406705944e-05,0.9993760467498578
id04799,0.2822811351622823,0.3108990825932977,0.4068197822444137
id19685,0.006551799503676521,0.0017159501901319082,0.9917322503061832
id00628,0.004758976040992929,0.0003147184721427453,0.9949263054868622
id10632,0.7603959815810744,0.02463109218466628,0.21497292623425843
id24894,0.009821898242129905,0.9506405845188197,0.039537517239040657
id06843,0.31404403045496293,0.6741376266462367,0.011818342898806964
id16211,0.9226407112214055,0.010807065089287143,0.06655222368932924
id10730,0.05494600921341245,0.9442764298008642,0.0007775609857362826
id06399,0.07617252035447766,0.9202159453252182,0.0036115343202793517
id25138,0.9986612660350457,0.0005381364349572409,0.0008005975299958147
id04372,0.06300855972958247,0.05514137951473892,0.8818500607556814
id01057,0.2662054640424465,0.014262682145852374,0.7195318538117031
id07505,0.6858317933171139,0.23919491033168627,0.07497329635119813
id17331,0.9993379938262621,0.0001228782323063538,0.0005391279414230859
id11306,0.4301551069751135,0.19454044195191275,0.37530445107298727
id07490,9.424900575220512e-06,0.9999689885060826,2.1586593341528013e-05
id00721,0.0025664155942661596,0.9897024814507399,0.007731102955000798
id07538,0.6601216195825294,0.04070675323131232,0.2991716271861474
id11289,0.021132433460124823,0.0012075204273773695,0.9776600461124862
id25207,0.9998667878696599,0.0001191806003380443,1.4031530018074904e-05
id03831,0.9992886406535385,0.00015392382624572894,0.0005574355202262007
id05371,0.8279165301066312,0.15263791200808655,0.01944555788527842
id07405,0.032734884533009816,0.9656929041405247,0.0015722113264840048
id25960,0.001493528986998739,0.997627037350118,0.0008794336628687194
id18497,0.20921866281671864,0.053670641675292716,0.7371106955079758
id24478,0.9784140466655679,0.0139972143757541,0.007588738958669586
id12431,0.146473790127826,0.8479095198068014,0.005616690065386693
id24080,0.6230919821292953,0.006922564399142331,0.3699854534715549
id11862,0.00426033619310537,0.0021456752277622267,0.9935939885791595
id04798,0.9810163244455204,0.013621972254171551,0.005361703300307993
id22638,0.0119124231016997,0.9851240495320264,0.0029635273662620273
id16105,0.00416491170126364,0.9721142653330442,0.02372082296568935
id05863,0.09430418356267663,0.02325480118183842,0.8824410152554583
id11466,0.9993710115246269,9.211654104409148e-05,0.0005368719343330495
id06091,0.9624152386053709,0.005443102831309443,0.0321416585633211
id04214,0.0005551801838055939,0.9959567868554647,0.0034880329607469285
id21197,0.9411642753875591,0.027678836290976148,0.031156888321476908
id06479,0.5049447520642975,0.02243699117353293,0.47261825676217534
id21801,0.9992086664175758,0.00018294399701066264,0.0006083895854354674
id00540,0.9756060102245476,0.023177310504117248,0.0012166792713355975
id07102,0.32269266764064547,0.37376343277266827,0.3035438995866582
id12012,0.0022011885766646112,0.0009997590308831845,0.9967990523924611
id17850,0.19613233150460438,0.004389621899634405,0.7994780465957648
id12708,0.6768822201948262,0.009834948296121797,0.3132828315090476
id09277,0.4556820098747677,0.2641008275169657,0.2802171626082744
id11482,0.009121927066167336,0.9458997262648986,0.04497834666892188
id15327,0.6279452254237865,0.36389448236593047,0.008160292210255052
id17561,0.0023866528677985955,0.9962068587204446,0.0014064884117407084
id21966,0.5281375581241485,0.08966484600713787,0.38219759586870733
id05742,0.9998175033913204,2.216245056096756e-05,0.0001603341581422706
id21441,0.9356185926733515,0.0032491474682452685,0.06113225985840331
id10819,0.0029134580071270744,0.996030969850123,0.0010555721427620355
id00018,0.28651384241247646,0.2890729563181306,0.42441320126938437
id17038,0.9499601130857293,0.04471962539559076,0.005320261518673277
id14680,0.00044468442441995116,0.999092065165036,0.00046325041054738424
id17760,0.44577410247119975,0.12644396868212254,0.42778192884664984
id14436,0.8704020537324134,0.08093082043215942,0.04866712583542225
id17180,0.010021304931840025,0.00013281646395225442,0.9898458786042105
id19132,0.050755869007317454,0.9269077029704592,0.0223364280222148
id17497,0.00621151913155311,0.9911305488317523,0.0026579320366830195
id26284,0.01752558905953182,0.015224249753002947,0.9672501611874812
id04340,0.00012617148727817358,0.9998116040641036,6.222444862752702e-05
id06427,0.0006288739741647418,0.9990645094448346,0.00030661658101257454
id08340,0.9706320148921767,0.018386792530081495,0.010981192577744145
id07167,0.0014314648973455103,0.9972750056641813,0.001293529438464196
id02218,0.6165940019947969,0.0003296191319916234,0.3830763788732337
id18406,0.8983592539025452,0.06486392558553951,0.036776820511905145
id22134,0.9825863120932818,0.0006623512932362889,0.016751336613472795
id04983,0.023401147137878216,0.0037017316354703467,0.9728971212266614
id17767,0.8059342714325056,0.18651528866149414,0.007550439906007342
id15131,0.0009260760273762483,0.9959317163924172,0.0031422075802072648
id11132,0.9821792267205887,0.002503215688391033,0.015317557591009875
id10054,0.29818598872986185,0.16290443299438861,0.5389095782757521
id03797,0.0009301740884959503,0.008181258884799824,0.9908885670267132
id17143,0.9350141434846329,0.002725092780328141,0.06226076373506672
id19078,0.0002031679347526811,0.00010514825838775897,0.9996916838068507
id04919,0.9999171185679427,1.3751654079245004e-05,6.912977798252711e-05
id03272,0.4841658208970282,0.3435284187183183,0.17230576038466364
id15047,0.0026132642108808836,0.006687230884972451,0.9906995049041469
id23727,0.3230903610106184,0.052362223555018385,0.6245474154343694
id07221,0.6634375105727465,0.2610939752420574,0.07546851418519276
id13974,0.14003187561570696,0.7382709939389862,0.1216971304453108
id24050,0.9414468075486142,0.015927364152146004,0.04262582829924996
id18119,0.8891382972677722,0.001775853369608991,0.10908584936262103
id05205,0.8113117816041289,0.12884552437614177,0.05984269401973616
id05233,0.8787302131355205,0.10307921830621367,0.01819056855826026
id23556,0.8754533741487196,0.020601131072676606,0.10394549477860564
id06323,0.8521458284834923,0.047106726356336004,0.10074744516018502
id27903,0.0013696947358504002,0.0065218822504130676,0.992108423013738
id15164,0.46291090957421904,0.08268659281309698,0.4544024976126964
id14714,0.010216557535395009,0.9839188741184218,0.005864568346177122
id11585,0.0010560903552111487,0.9985582818645365,0.0003856277802376732
id09119,0.8193495139613219,0.05453331142950328,0.12611717460917604
id03135,0.5948646410455297,0.31550084686699337,0.08963451208747597
id23385,0.74175976487876,0.06256375635990442,0.19567647876133154
id18219,0.7657985508610486,0.17272269922432432,0.06147874991462307
id17596,0.008575865071506131,0.9913244150394903,9.97198890088915e-05
id12235,0.12270461413532623,0.003775844631641344,0.873519541233026
id15394,0.8740236022074784,0.0017862966130459605,0.12419010117945935
id07727,0.8237007831739159,0.021442509334327127,0.15485670749176428
id02748,0.9990691818292237,0.0005099764204682646,0.0004208417503098593
id14913,0.07284103724090514,0.0005471948803365044,0.9266117678787612
id05257,0.21879931863520555,0.0015430233251916962,0.7796576580396062
id23759,0.01520096784812531,0.11015315476361368,0.8746458773882836
id08726,0.9385930284340307,0.06098791162082974,0.000419059945154193
id24493,0.9967135477688644,0.0015273507645776042,0.0017591014665518602
id19945,0.28080813438547747,0.7026238645469765,0.016568001067551723
id27893,0.891216714157313,0.0089806457440221,0.09980264009865916
id04975,0.020971533175472623,0.005987822305003267,0.9730406445195204
id14722,0.8901773460198859,0.0895003368191678,0.020322317160957584
id10320,0.005300863057921785,0.9626663645055468,0.03203277243653012
id09619,0.0014904157030326086,0.9863868164648923,0.012122767832081443
id07480,0.12314157996754709,0.20665228481978645,0.6702061352126595
id00342,0.015280845559409144,0.9451265811857061,0.039592573254883696
id08611,0.9334677595489403,0.028234834346213298,0.03829740610483273
id24284,0.13605434801581906,0.0018378316387209885,0.8621078203454694
id20491,0.16307593277555082,0.25541552127318673,0.5815085459512706
id18337,0.01273937283828107,0.002624763421866715,0.9846358637398613
id04781,0.9366085331860343,0.013129017469606284,0.050262449344365356
id11067,0.8976467581926753,0.019283367745257973,0.08306987406207995
id19402,0.9267154095303222,0.01370567426867671,0.05957891620101041
id20009,0.0028865326282923372,0.011729403726418054,0.9853840636452863
id08535,0.02604784700780983,0.023899915619298474,0.9500522373728716
id07495,0.0351027525603958,0.00499222097532442,0.9599050264642905
id06262,0.010769373107634239,0.001505924908443071,0.9877247019839102
id10898,0.10918437837515839,0.2273104286925545,0.6635051929322914
id17778,0.012518554672676704,0.985759403428707,0.0017220418986184682
id07210,0.25335741832757036,0.7348878410994045,0.011754740573013222
id04367,0.5052661534538181,0.43462941484504136,0.06010443170115163
id27713,0.21358026645470723,0.18652800290305183,0.5998917306422203
id15428,0.13983405276727892,0.8040071147659578,0.05615883246676762
id25427,0.6352499739910319,0.12487515956884786,0.23987486644011863
id09789,0.7178809090444694,0.00097320902498646,0.2811458819305442
id07658,0.9988741647042606,0.0008507735484690072,0.0002750617472613832
id25453,0.04129420865317568,0.8271300416564076,0.13157574969041344
id24495,0.9904226306455116,0.0016699695301913811,0.007907399824309809
id03270,0.025266083523578706,0.9448921737699923,0.02984174270641847
id11879,0.2995819698762846,0.692516038508313,0.00790199161540929
id24356,0.11512496497276452,0.016406705791218064,0.868468329236012
id22256,0.11565405330935755,0.1173447724383602,0.7670011742522911
id06050,0.08140396228623817,0.906443504193208,0.012152533520566021
id09555,0.6404244058620356,0.002981441470825896,0.35659415266714173
id23772,0.0001487579586952987,0.9995237649270129,0.0003274771142787647
id21930,0.034992401117393566,0.07015545036423093,0.8948521485183694
id00823,0.06605391957180444,0.7554065432240011,0.17853953720418445
id23666,0.015082793824440149,0.9810465666062971,0.0038706395692488355
id08118,0.0002458633843926771,0.006525545836841431,0.993228590778758
id21388,0.00838506503283608,0.8363553506466004,0.155259584320583
id23312,0.8541002099397492,0.010290540359363966,0.1356092497008887
id08545,0.008364285366902915,0.9792014962279583,0.012434218405124627
id20351,0.3501452084771397,0.2349870514199545,0.41486774010289706
id13536,0.07574151596261956,0.15839396364517602,0.7658645203922098
id27742,0.002100250824181759,0.9976327137352908,0.0002670354405316665
id13343,0.001318287987820591,0.00038900108836866236,0.99829271092382
id11987,0.010657611801973735,0.8938589677484003,0.09548342044963679
id08921,0.38613485032739675,0.03138657527432011,0.5824785743982691
id09972,0.16487135281588222,0.8270944710488807,0.008034176135264866
id26173,0.9652878811371489,0.0011672783474241176,0.03354484051546397
id07917,0.2342882691201331,0.583293862327846,0.18241786855202408
id01383,0.9751246502989928,0.006170915819647021,0.01870443388136221
id26699,0.23658728546412663,0.7223830016387957,0.041029712897073745
id11058,0.004502461139474298,0.0012291262587600786,0.9942684126017536
id20425,0.003187727428655436,0.9951666769628906,0.0016455956084420655
id20238,0.007661117913412673,0.9463329480634168,0.04600593402315474
id21348,0.7750278310051764,0.11066452648071477,0.1143076425141002
id09552,0.7670525964720624,0.04535969079961328,0.18758771272831723
id25075,0.7735776561281501,0.2038939503992719,0.02252839347257518
id17749,0.016263509436117315,0.0033419371290475935,0.9803945534348222
id18910,0.10810908783866699,0.0076587011597987475,0.8842322110015306
id13534,0.001996562607816633,0.9979056926819423,9.774471021364305e-05
id22205,0.023623850414876853,0.9166735484836156,0.05970260110150802
id23896,0.9448604276753622,0.003154178944024407,0.051985393380610874
id23616,0.11701802498150707,0.3333492200181081,0.5496327550003949
id03537,0.15313726031262795,0.26696989542684435,0.5798928442605394
id18147,0.39047007571867437,0.5573143960578226,0.0522155282235053
id25408,0.9893124550615934,0.0013226027542675874,0.00936494218414179
id09997,0.3534865178623425,0.023859461069157928,0.6226540210685019
id23357,0.006106350316275723,0.001958714815863785,0.991934934867869
id21880,0.8622630208962285,0.015275189234684563,0.12246178986908174
id21633,1.4420003851541906e-05,0.9999584073982917,2.7172597859650245e-05
id15976,0.004834778533564086,0.0312121355132623,0.9639530859531944
id20266,0.009912504535184254,0.0026521580641857222,0.9874353374006256
id26726,0.7564013488126369,0.1769490363749841,0.06664961481238242
id02958,0.8392028094322698,0.10915984207782639,0.05163734848990481
id25211,0.3236122840493585,0.1078452301219747,0.568542485828667
id24314,0.9997793366609982,0.00020146732696404082,1.9196012013012733e-05
id21475,0.03150858220713134,0.004973421296317046,0.9635179964965681
id22733,0.026416449690323016,0.9647875343544798,0.00879601595517158
id14297,0.0006878943054232327,0.9963750205342009,0.002937085160388734
id27627,0.08763783368459445,0.9113518257753386,0.001010340540076211
id03580,0.014600341080536126,0.9849873651630631,0.00041229375639183756
id08858,0.0015383415827293304,0.006727765512704328,0.9917338929045798
id22512,0.0031919137281114503,0.9960030481837481,0.0008050380881508482
id05634,0.023990043123972852,0.006379503256189988,0.9696304536198285
id00105,0.0014752150143696643,0.008494795396123836,0.9900299895894832
id26635,0.9545404310447279,0.02678911109464074,0.018670457860620448
id19324,0.014251240464254404,0.002844714445338105,0.9829040450904177
id00210,0.9477068328101022,0.03507502712587773,0.017218140064024088
id06809,0.6648081300256312,0.0474228975248987,0.2877689724494612
id04074,0.00023905561400048702,0.9984286317647373,0.0013323126212781923
id27010,0.5168435434495995,0.25377693321876443,0.22937952333162304
id00699,0.020369185418072543,0.011173780097740707,0.9684570344841837
id18549,0.1245011457706778,0.09662684528532132,0.7788720089440149
id14089,0.9474185281363222,0.04462570510063669,0.007955766763039666
id19792,0.007223786397463224,0.9859015621306347,0.0068746514718963795
id19935,0.0003797171652327639,0.00026886507787788927,0.9993514177568685
id22960,0.0007825856149313856,0.011418116443255556,0.9877992979418357
id02471,0.0006486027445143306,1.2341735378097916e-05,0.9993390555200765
id07896,0.011041711663324237,0.00418866469077553,0.9847696236459027
id20033,0.996551533056304,0.002039306237863868,0.0014091607058345525
id15018,0.9982625774144394,0.0010988246756434101,0.0006385979099214045
id19528,0.9941580134568394,0.0013362835569427091,0.0045057029862291455
id21621,0.09436107987698332,0.03235310593357604,0.8732858141894355
id14328,0.01702209852838505,0.8332930941503613,0.1496848073212418
id19524,0.9952327073436423,0.000486576995683298,0.004280715660666142
